1.0,2.771578920146567
1.02,-0.376559512460517
1.04,-1.3300614227773622
1.06,-1.3300614227773622
1.08,-1.3300614227773622
1.1,-1.3300614227773622
1.12,-1.3300614227773622
1.14,-1.3300614227773622
1.16,-1.3300614227773622
1.18,4.437401003087871
1.2,4.437401003087871
1.22,4.437401003087871
1.24,0.7475678671653441
1.26,0.7475678671653441
1.28,0.7475678671653441
1.3,0.7475678671653441
1.32,-0.48512731609662296
1.34,-0.48512731609662296
1.36,-0.48512731609662296
1.38,-0.48512731609662296
1.4,-0.48512731609662296
1.42,-0.48512731609662296
1.44,3.6033388823852874
1.46,3.6033388823852874
1.48,1.5976266922734794
1.5,1.5976266922734794
1.52,1.5976266922734794
1.54,1.5976266922734794
1.56,1.5976266922734794
1.58,1.5976266922734794
1.6,1.5976266922734794
1.62,-0.5086599799142277
1.64,3.424667283979943
1.66,3.424667283979943
1.68,3.424667283979943
1.7,3.424667283979943
1.72,3.424667283979943
1.74,3.424667283979943
1.76,1.7187928733619628
1.78,1.7187928733619628
1.8,1.7187928733619628
1.82,1.7187928733619628
1.84,1.7187928733619628
1.86,3.3075273222493706
1.88,3.3075273222493706
1.9,3.3075273222493706
1.92,-0.1326659031519739
1.94,-0.1326659031519739
1.96,-0.1326659031519739
1.98,-0.1326659031519739
2.0,-0.1326659031519739
2.02,-0.1326659031519739
2.04,-0.1326659031519739
2.06,-0.707741719452315
2.08,4.640976840164512
2.1,4.640976840164512
2.12,4.640976840164512
2.14,4.640976840164512
2.16,4.640976840164512
2.18,4.640976840164512
2.2,3.9834785638959147
2.22,3.9834785638959147
2.24,3.9834785638959147
2.26,3.9834785638959147
2.28,3.9834785638959147
2.3,0.9931367230819887
2.32,0.9931367230819887
2.34,2.259911298096995
2.36,2.259911298096995
2.38,2.259911298096995
2.4,2.259911298096995
2.42,2.259911298096995
2.44,2.259911298096995
2.46,2.259911298096995
2.48,-2.805484655254986
2.5,-2.805484655254986
2.52,-2.805484655254986
2.54,-5.074205546407029
2.56,-5.074205546407029
