75.0,1
48.7,1
91.0,1
-101.8,1
-95.7,1
-85.1,1
-94.0,1
-80.7,1
-70.9,1
72.3,1
74.5,1
66.2,1
73.7,1
45.9,1
-1.3,1
0.5,1
1.0,1
1.1,1
-1.3,1
2.9,1
-1.3,1
0.7,1
1.2,1
1.2,1
-0.6,1
2.9,1
-2.4,1
-2.3,1
1.8,1
1.8,1
-35.5,1
-35.6,1
91.1,1
91.0,1
-70.7,1
-70.9,1
-1.3,1
-1.3,1
-13.4,1
-104.1,1
-13.4,1
-101.8,1
10.5,1
73.5,1
10.5,1
72.3,1
-18.7,1
0.5,1
-18.4,1
0.7,1
-9.2,1
-12.0,1
110.8,1
-8.0,1
59.3,1
-8.1,1
-0.2,1
216.3,1
-29.5,1
167.1,1
197.6,1
-29.5,1
0.7,1
-19.2,1
-80.8,1
-16.6,1
-17.8,1
-56.2,1
15.4,1
0.7,1
-9.5,1
319.9,1
-19.1,1
69.7,1
27.5,1
-19.1,1
-6.7,1
228.4,1
110.5,1
-6.6,1
268.7,1
-15.8,1
55.6,1
27.5,1
46.1,1
15.6,1
5.2,1
0.7,1
0.1,1
0.3,1
20.7,1
203.3,1
-9.9,1
82.1,1
-30.5,1
-12.6,1
20.9,1
185.6,1
101.2,1
19.0,1
172.4,1
-8.7,1
57.4,1
-30.5,1
60.0,1
16.7,1
-8.9,1
-0.5,1
1.6,1
-0.2,1
-11.5,1
305.0,1
-20.1,1
-71.0,1
26.4,1
-19.7,1
-11.8,1
253.0,1
98.7,1
-7.7,1
241.1,1
-16.4,1
-56.8,1
26.4,1
46.8,1
16.7,1
4.5,1
-0.1,1
1.6,1
0.2,1
-24.9,1
23.0,1
5.3,1
-127.1,1
-46.5,1
3.1,1
-22.3,1
26.2,1
73.7,1
-23.3,1
81.5,1
4.8,1
-118.4,1
-46.5,1
46.4,1
17.2,1
-11.7,1
0.7,1
0.9v
-0.3,1
-17.7,1
197.8,1
-19.4,1
119.4,1
47.2,1
-17.2,1
-15.0,1
139.0,1
77.4,1
-15.2,1
197.6,1
-16.6,1
118.1,1
47.2,1
24.7,1
17.4,1
10.8,1
0.7,1
-0.2,1
0.4,1
-26.3,1
17.8,1
5.8,1
-128.,15
-47.5,1
3.4,1
-26.2,1
47.7,1
65.9,1
-24.6,1
67.7,1
5.0,1
-119.6,1
-47.5,1
47.1,1
18.5,1
-12.5,1
-0.7,1
1.6,1
-0.4,1
-11.5,1
305.0,1
-20.1,1
-71.0,1
26.4,1
-19.7,1
-11.8,1
253.0,1
98.7,1
-7.7,1
241.1,1
-16.4,1
-56.8,1
26.4,1
46.8,1
16.7,1
4.5,1
-0.1,1
1.6,1
0.2,1
-23.9,1
55.8,1
2.7,1
-124.,13
-35.6,1
1.0,1
-21.4,1
59.2,1
70.7,1
-22.3,1
118.6,1
2.4,1
-116.4,1
-35.6,1
43.5,1
17.2,1
-9.1,1
0.7,1
0.8,1
-0.2,1
-16.8,1
237.4,1
-22.0,1
-116.6,1
58.1,1
-19.2,1
-14.2,1
180.2,1
73.9,1
-14.2,1
244.0,1
-19.0,1
-116.1,1
58.1,1
21.8,1
17.3,1
13.4,1
0.7,1
-0.3,1
0.5,1
-25.4,1
54.8,1
3.0,1
-125.7,1
-36.6,1
1.3,1
-22.8,1
58.2,1
71.0,1
-23.7,1
117.6,1
2.7,1
-117.7,1
-36.6,1
44.2,1
18.4,1
-9.8,1
-0.6,1
1.6,1
-0.3,1
-18.1,1
236.3,1
-21.7,1
-117.9,1
56.9,1
-19.0,1
-15.5,1
179.0,1
74.2,1
-15.6,1
242.8,1
-18.8,1
-117.3,1
56.9,1
22.5,1
18.5,1
12.7,1
0.2,1
1.6,1
0.5,1
0.1,1
-1.0,1
-0.1,1
0.1,1
0.1,1
-0.1,1
-1.5,1
-3.0,1
1.4,1
0.1,1
0.7,1
-0.1,1
0.1,1
0.1,1
-0.1,1
-0.1,1
0.1,1
0.0,1
0.0,1
0.0,1
0.2,1
-1.2,1
-0.2,1
0.1,1
0.1,1
-0.1,1
-1.9,1
-3.8,1
1.8,1
0.1,1
0.8,1
-0.1,1
0.1,1
0.1,1
-0.1,1
-0.1,1
0.1,1
0.0,1
0.0,1
0.0,1
0.0,1
2.6,1
0.0,1
0.5,1
0.0,1
0.2,1
-1.4,1
2.3,1
-0.4,1
0.0,1
-2.0,1
0.0,1
0.6,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
-0.1,1
4.9,1
0.2,1
-0.4,1
2.7,1
1.0,1
0.8,1
6.6,1
-2.0,1
0.0,1
4.7,1
0.1,1
0.0,1
2.7,1
1.1,1
0.0,1
-0.1,1
0.0,1
-0.8,1
0.0,1
-6.4,1
0.2,1
1.7,1
-3.0,1
0.0,1
-1.2,1
-8.1,1
0.2,1
0.6,1
-3.6,1
0.5,1
-5.7,1
-3.2,1
0.0,1
-0.1,1
3.1,1
0.1,1
0.5,1
0.0,1
0.0,1
0.1,1
2.2,1
0.0,1
-0.2,1
0.1,1
0.0,1
-0.4,1
-0.7,1
3.5,1
0.1 ,1
1.5,1
0.0,1
-0.2,1
0.1,1
0.1,1
-0.1,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.3,1
0.0,1
0.0,1
0.0,1
0.0,1
0.1,1
0.0,1
0.2,1
0.0,1
0.5,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.2,1
0.0,1
0.0,1
0.0,1
0.0,1
0.1,1
0.2,1
-0.1,1
0.0,1
2.9,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
-0.3,1
0.0,1
0.0,1
0.0,1
0.0,1
-0.8,1
-1.4,1
0.8,1
0.0,1
0.8,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
-5.8,1
-97.2,1
15.7,1
-5.9,1
-85.4,1
15.3,1
-5.7,1
-95.7,1
8.2,1
-5.7,1
-85.3,1
15.7,1
-0.3,1
-85.4,1
16.4,1
-0.1,1
-16.5,1
0.0,1
1.7,1
-0.6,1
4.6,1
75.7,1
-12.3,1
4.7,1
66.4,1
-12.0,1
4.6,1
75.0,1
-8.9,1
4.5,1
48.7,1
-12.3,1
0.3,1
66.4,1
-12.9,1
0.1,1
13.0,1
0.0,1
-1.3,1
0.4,1
35.1,1
1.0,1
6.7,1
19.3,1
1.1,1
1.3,1
36.5,1
-1.3,1
18.6,1
35.3,1
2.9,1
8.1,1
18.6,1
1.1,1
-5.4,1
-20.3,1
6.1,1
-1.6,1
0.0,1
-0.5,1

